fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.6931725,3.4320476,4.1252694,4.0135336,6.3509407,3.2394483,3.897205,4.8416014,5.2639546,1.943782,1
4.701519,3.4353223,4.123125,4.0224457,6.3773637,3.319317,3.9091852,4.8628416,5.3066173,1.9433402,1
4.7242537,4.4797997,4.990821,3.9544005,6.450523,4.4088454,6.3185234,4.6781545,1.320049,2.6637971,0
4.7254176,3.4648414,4.2004914,3.941435,6.2160015,2.9960854,3.8538277,4.776094,5.223695,1.9729042,1
4.724428,4.495126,5.040853,3.909978,6.3960767,4.408465,6.3043947,4.6728964,1.2922457,2.7124646,0
4.7211866,4.4812417,5.0102386,3.933858,6.42045,4.405952,6.300731,4.6732225,1.308961,2.6832466,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.69882,3.4337323,4.1225286,4.0210276,6.37213,3.2977622,3.9065795,4.8579764,5.2967987,1.9429008,1
4.7244368,4.4790525,4.9880056,3.9570494,6.454037,4.4090343,6.320139,4.6786165,1.3215991,2.6607707,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.7239275,4.493193,5.036688,3.913165,6.399225,4.4080725,6.303647,4.672887,1.294519,2.7084882,0
4.7246037,4.471706,4.9680004,3.9743786,6.475159,4.4094195,6.326927,4.680858,1.3324524,2.639638,0
4.698826,3.4337435,4.1226416,4.0208693,6.371831,3.296585,3.9064631,4.8577733,5.296805,1.942931,1
4.7055283,3.4376585,4.1241255,4.0243154,6.3848076,3.3485096,3.9129047,4.8697786,5.32173,1.9439873,1
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7239275,4.493193,5.036688,3.913165,6.399225,4.4080725,6.303647,4.672887,1.294519,2.7084882,0
4.733884,4.5346613,5.120024,3.8495593,6.3370347,4.4157977,6.317395,4.673135,1.2488382,2.797067,0
4.693272,3.4313204,4.121827,4.01778,6.3600826,3.2633588,3.9008315,4.84766,5.2712984,1.9425781,1
4.7251253,4.479302,4.9856987,3.9597144,6.458359,4.4096594,6.3235536,4.6794815,1.322875,2.6582646,0
4.703492,3.4364965,4.123823,4.0231004,6.3804626,3.3321278,3.9108028,4.865897,5.3137937,1.9437279,1
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.704515,3.4371152,4.1243014,4.0232677,6.3817477,3.3374536,3.9115133,4.8672576,5.317515,1.9439578,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.725175,4.480035,4.9873824,3.9582748,6.456683,4.409685,6.323194,4.6793494,1.3219486,2.6601055,0
4.7043996,3.4370058,4.1247115,4.0225534,6.380296,3.3305776,3.9108984,4.86616,5.3174267,1.9440182,1
4.7039857,3.4368136,4.1246204,4.0223536,6.379502,3.328212,3.9105158,4.865459,5.315606,1.9439793,1
4.695452,3.4324393,4.1246195,4.015502,6.3580017,3.2508261,3.9003503,4.8469977,5.2803507,1.9433639,1
4.74168,4.514042,5.00698,3.9554539,6.4786844,4.4238715,6.3805747,4.6921215,1.3109422,2.6815534,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.7222214,4.4740224,4.984471,3.9580293,6.4517612,4.4071336,6.3127675,4.67697,1.3234458,2.6569703,0
4.699812,3.4343138,4.1222796,4.0222154,6.375311,3.3110623,3.9080472,4.860652,5.300238,1.9429605,1
4.6952024,3.4322534,4.121913,4.0191183,6.364752,3.2787879,3.9031196,4.8516765,5.279582,1.942712,1
4.6997385,3.4342983,4.1231246,4.020937,6.372813,3.3007693,3.9070318,4.858879,5.3000884,1.9431541,1
4.72416,4.471118,4.968313,3.973678,6.4736285,4.409024,6.325141,4.680417,1.3322496,2.6399949,0
4.738368,4.505242,4.9978175,3.9611702,6.4805646,4.42112,6.3705335,4.6902084,1.316478,2.671155,0
4.706593,3.438287,4.1237245,4.025699,6.388577,3.3629453,3.9146037,4.872831,5.3258495,1.9440044,1
4.6989865,3.4352145,4.1299543,4.0112615,6.352698,3.239826,3.8990653,4.8452296,5.2873745,1.9453822,1
4.698405,3.433482,4.1216984,4.0218487,6.3732786,3.3028007,3.9069743,4.858609,5.29497,1.9426769,1
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.6970406,3.4326677,4.121852,4.0205107,6.369475,3.2867072,3.9051814,4.8553095,5.2903433,1.9425366,1
4.7239275,4.493193,5.036688,3.913165,6.399225,4.4080725,6.303647,4.672887,1.294519,2.7084882,0
4.737156,4.491101,4.9697895,3.9865055,6.509306,4.420503,6.374708,4.6923904,1.3333325,2.638639,0
4.737156,4.491101,4.9697895,3.9865055,6.509306,4.420503,6.374708,4.6923904,1.3333325,2.638639,0
4.698617,3.433616,4.1225333,4.0208507,6.371601,3.2955933,3.9063313,4.8575153,5.2960567,1.9428799,1
4.737156,4.491101,4.9697895,3.9865055,6.509306,4.420503,6.374708,4.6923904,1.3333325,2.638639,0
4.724228,4.479176,4.9892726,3.9557395,6.452115,4.4088383,6.3189244,4.6782928,1.3208994,2.6621268,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7340612,4.535352,5.1212134,3.848681,6.336243,4.415938,6.3177123,4.673171,1.2481842,2.7983928,0
4.734665,4.530264,5.101955,3.8653827,6.357412,4.416668,6.325935,4.675632,1.2583346,2.7775345,0
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.7244368,4.4790525,4.9880056,3.9570494,6.454037,4.4090343,6.320139,4.6786165,1.3215991,2.6607707,0
4.6953316,3.4322956,4.1213913,4.01993,6.3664136,3.285297,3.9038239,4.852894,5.279958,1.9426067,1
4.7246037,4.471706,4.9680004,3.9743786,6.475159,4.4094195,6.326927,4.680858,1.3324524,2.639638,0
4.7222214,4.4740224,4.984471,3.9580293,6.4517612,4.4071336,6.3127675,4.67697,1.3234458,2.6569703,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.724696,4.4888926,5.0151596,3.9325485,6.424285,4.4089556,6.312697,4.675847,1.3061615,2.688644,0
4.7235413,4.4917717,5.0337834,3.9153585,6.401328,4.4077673,6.3029876,4.6728473,1.2961075,2.7056983,0
4.740013,4.49668,4.9730005,3.9865003,6.513739,4.4229784,6.384684,4.694673,1.3317729,2.6417272,0
4.703492,3.4364965,4.123823,4.0231004,6.3804626,3.3321278,3.9108028,4.865897,5.3137937,1.9437279,1
4.7244368,4.4790525,4.9880056,3.9570494,6.454037,4.4090343,6.320139,4.6786165,1.3215991,2.6607707,0
4.725176,4.48006,4.9874425,3.958221,6.45662,4.409685,6.323179,4.679344,1.3219142,2.6601715,0
4.7044625,3.4370873,4.12431,4.0232134,6.3815913,3.336902,3.9114418,4.8671303,5.317299,1.9439567,1
4.737381,4.4916234,4.970243,3.9863033,6.5094166,4.4206953,6.375417,4.6925464,1.3330861,2.6391127,0
4.7252865,4.4982333,5.0471077,3.905253,6.3915877,4.409148,6.30593,4.673004,1.2888067,2.7184923,0
4.725355,4.4984694,5.0475564,3.9049191,6.3912835,4.4092026,6.3060665,4.6730175,1.2885596,2.7189276,0
4.7001696,3.4409473,4.1611185,3.9785492,6.2724385,3.0704324,3.8688178,4.7951384,5.1998725,1.955192,1
4.7241077,4.4709907,4.9682,3.9737263,6.473606,4.40898,6.324976,4.680382,1.3323089,2.6398778,0
4.709745,3.4495723,4.1762657,3.9646099,6.250453,3.0404067,3.8628998,4.787518,5.208263,1.9617454,1
4.6942453,3.4332135,4.129606,4.009271,6.3424664,3.2199612,3.894129,4.8365316,5.258492,1.945156,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.6997385,3.4342983,4.1231246,4.020937,6.372813,3.3007693,3.9070318,4.858879,5.3000884,1.9431541,1
4.7377777,4.492739,4.9715266,3.985455,6.509024,4.4210253,6.3764777,4.692762,1.3323493,2.6405072,0
4.6926494,3.431574,4.1241946,4.0144887,6.352442,3.242835,3.8976774,4.842341,5.2637157,1.94338,1
4.725075,4.4800115,4.987762,3.95785,6.4560084,4.4095936,6.3226814,4.679219,1.32174,2.6605122,0
4.724228,4.479176,4.9892726,3.9557395,6.452115,4.4088383,6.3189244,4.6782928,1.3208994,2.6621268,0
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.7377214,4.4923286,4.9707255,3.9862022,6.5098243,4.420989,6.3765664,4.6928062,1.3328383,2.6395946,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.7251253,4.479302,4.9856987,3.9597144,6.458359,4.4096594,6.3235536,4.6794815,1.322875,2.6582646,0
4.7027936,3.4361181,4.124402,4.021663,6.377064,3.318262,3.9093149,4.8632264,5.3112392,1.9437994,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.6929107,3.4313993,4.122813,4.0162344,6.356553,3.2535782,3.8993611,4.845205,5.2684636,1.9429055,1
4.725173,4.4799614,4.987199,3.958434,6.4568744,4.409685,6.323247,4.6793666,1.3220485,2.6599066,0
4.7235413,4.4917717,5.0337834,3.9153585,6.401328,4.4077673,6.3029876,4.6728473,1.2961075,2.7056983,0
4.724304,4.4855576,5.0071387,3.9395723,6.432343,4.4087067,6.313632,4.6763926,1.3107743,2.6804442,0
4.7244663,4.472108,4.969625,3.9728613,6.4731274,4.4092765,6.3259144,4.6805615,1.3315647,2.6413455,0
4.72565,4.4719677,4.9648604,3.9784427,6.4817057,4.410393,6.3318787,4.6821995,1.334486,2.635862,0
4.7239275,4.493193,5.036688,3.913165,6.399225,4.4080725,6.303647,4.672887,1.294519,2.7084882,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.733906,4.5347443,5.1201687,3.849452,6.336938,4.415814,6.317431,4.673139,1.2487592,2.7972283,0
4.6995997,3.4342139,4.123044,4.020937,6.372683,3.30021,3.906952,4.8587246,5.299587,1.9431183,1
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.6995997,3.4342139,4.123044,4.020937,6.372683,3.30021,3.906952,4.8587246,5.299587,1.9431183,1
4.724678,4.4706507,4.9657583,3.9766946,6.478073,4.4095273,6.327956,4.6812053,1.33391,2.6365998,0
4.7240105,4.4934983,5.0373063,3.9126992,6.3987813,4.4081397,6.303794,4.6728964,1.2941805,2.709082,0
4.7400627,4.497214,4.9741154,3.9854255,6.5125365,4.423004,6.3844414,4.6945844,1.3310866,2.643009,0
4.7252903,4.479651,4.9858794,3.9596996,6.458598,4.409801,6.3241305,4.679611,1.3227721,2.6584795,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7244663,4.472108,4.969625,3.9728613,6.4731274,4.4092765,6.3259144,4.6805615,1.3315647,2.6413455,0
4.724228,4.479176,4.9892726,3.9557395,6.452115,4.4088383,6.3189244,4.6782928,1.3208994,2.6621268,0
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.703741,3.4441473,4.1675286,3.9726198,6.2621636,3.0529382,3.865785,4.7908926,5.200698,1.957804,1
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7333527,4.4836807,4.965532,3.986487,6.503373,4.4172087,6.361422,4.6893487,1.335392,2.634558,0
4.7222214,4.4740224,4.984471,3.9580293,6.4517612,4.4071336,6.3127675,4.67697,1.3234458,2.6569703,0
4.7048345,3.4372928,4.124241,4.0236053,6.3827276,3.3410776,3.9119582,4.868067,5.318818,1.9439694,1
4.72464,4.4959617,5.042688,3.908566,6.394669,4.4086323,6.304701,4.6728945,1.2912427,2.7142146,0
4.7246084,4.4957767,5.042159,3.9089937,6.3951435,4.408609,6.30472,4.6729198,1.2915281,2.7137237,0
4.7239275,4.493193,5.036688,3.913165,6.399225,4.4080725,6.303647,4.672887,1.294519,2.7084882,0
4.7037063,3.4366238,4.123952,4.0230956,6.3806562,3.3328981,3.9109204,4.8661284,5.31459,1.9437815,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.699812,3.4343138,4.1222796,4.0222154,6.375311,3.3110623,3.9080472,4.860652,5.300238,1.9429605,1
4.724455,4.4790425,4.9879007,3.9571567,6.454196,4.409051,6.3202405,4.678643,1.3216563,2.6606576,0
4.7222776,4.4870214,5.0235047,3.9230323,6.408805,4.406763,6.3010244,4.672773,1.3015933,2.696192,0
4.698006,3.4332383,4.1220245,4.0210686,6.3714437,3.294862,3.9061508,4.857125,5.2938247,1.9426875,1
4.6987414,3.4336817,4.1220007,4.0217104,6.373343,3.3029587,3.9070575,4.858798,5.2963295,1.9427773,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7152987,3.454763,4.185167,3.9562504,6.2371864,3.0239322,3.859312,4.7829227,5.2124453,1.9656909,1
4.705603,3.437742,4.124064,4.024466,6.3851786,3.3504202,3.9130726,4.870086,5.3218646,1.9440001,1
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.6993637,3.434065,4.122853,4.021014,6.3726106,3.2998266,3.9068763,4.8585625,5.2987523,1.9430428,1
4.7252865,4.4982333,5.0471077,3.905253,6.3915877,4.409148,6.30593,4.673004,1.2888067,2.7184923,0
4.7222776,4.4870214,5.0235047,3.9230323,6.408805,4.406763,6.3010244,4.672773,1.3015933,2.696192,0
4.700378,3.4397826,4.1533403,3.9873364,6.2956657,3.1215813,3.8777323,4.809612,5.2272906,1.952593,1
4.737156,4.491101,4.9697895,3.9865055,6.509306,4.420503,6.374708,4.6923904,1.3333325,2.638639,0
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.7246037,4.471706,4.9680004,3.9743786,6.475159,4.4094195,6.326927,4.680858,1.3324524,2.639638,0
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.70418,3.437003,4.123415,4.0242248,6.3833485,3.3444371,3.9120953,4.868233,5.3160934,1.9437573,1
4.698637,3.433627,4.1225295,4.020872,6.3716598,3.295834,3.906358,4.857565,5.2961273,1.9428815,1
4.7246037,4.471706,4.9680004,3.9743786,6.475159,4.4094195,6.326927,4.680858,1.3324524,2.639638,0
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7222776,4.4870214,5.0235047,3.9230323,6.408805,4.406763,6.3010244,4.672773,1.3015933,2.696192,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.696736,3.4324825,4.121543,4.0206804,6.3695054,3.2868547,3.9051414,4.8551993,5.2891335,1.9424362,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.702786,3.443474,4.166755,3.9731286,6.262132,3.0518591,3.8655412,4.790333,5.1972685,1.9574393,1
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.7244368,4.4790525,4.9880056,3.9570494,6.454037,4.4090343,6.320139,4.6786165,1.3215991,2.6607707,0
4.724308,4.4795127,4.989815,3.955336,6.451747,4.4089026,6.319056,4.678309,1.3206027,2.6627138,0
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.725238,4.4981003,5.046947,3.905357,6.39164,4.409107,6.3057895,4.6729774,1.2888997,2.7183254,0
4.7241077,4.4709907,4.9682,3.9737263,6.473606,4.40898,6.324976,4.680382,1.3323089,2.6398778,0
4.7059145,3.4459555,4.1702733,3.9702635,6.2592373,3.0502274,3.8652208,4.7904096,5.204989,1.9590358,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.731393,3.4710295,4.209256,3.9329457,6.204452,2.9803128,3.8509276,4.772552,5.2315054,1.9772093,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7239275,4.493193,5.036688,3.913165,6.399225,4.4080725,6.303647,4.672887,1.294519,2.7084882,0
4.703252,3.4363525,4.123704,4.0230713,6.380183,3.33096,3.9106448,4.865592,5.312923,1.9436717,1
4.72408,4.493754,5.037823,3.9123077,6.3984075,4.408194,6.3039136,4.672904,1.2938972,2.7095804,0
4.737584,4.492341,4.971258,3.985507,6.5087852,4.420859,6.375822,4.692613,1.3324866,2.6402388,0
4.700862,3.4349284,4.12268,4.0225344,6.3769135,3.317508,3.9088812,4.8622336,5.304181,1.9431626,1
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7239275,4.493193,5.036688,3.913165,6.399225,4.4080725,6.303647,4.672887,1.294519,2.7084882,0
4.69891,3.4337962,4.122712,4.0208383,6.371851,3.2966866,3.9064875,4.857827,5.2971077,1.9429581,1
4.697005,3.4326463,4.1216908,4.0207014,6.369799,3.2881083,3.905309,4.8555264,5.2901316,1.9425005,1
4.723732,4.492471,5.0352135,3.9142785,6.4002924,4.407918,6.303313,4.672867,1.2953249,2.7070708,0
4.7243395,4.47964,4.9900155,3.9551873,6.451615,4.4089274,6.319112,4.678316,1.3204919,2.6629314,0
4.705915,3.4379244,4.1239767,4.0248365,6.386214,3.3543608,3.9135413,4.8709326,5.3231063,1.9440091,1
4.725088,4.479235,4.985685,3.959694,6.4582767,4.4096265,6.3234167,4.6794496,1.3228828,2.658247,0
4.7400627,4.497214,4.9741154,3.9854255,6.5125365,4.423004,6.3844414,4.6945844,1.3310866,2.643009,0
4.7147493,4.465335,4.9948983,3.9414515,6.4197536,4.4004908,6.280695,4.669027,1.3172896,2.6676757,0
4.702284,3.4357674,4.123239,4.0229273,6.379002,3.325985,3.9099853,4.864326,5.3094325,1.9434489,1
4.7246037,4.471706,4.9680004,3.9743786,6.475159,4.4094195,6.326927,4.680858,1.3324524,2.639638,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.72408,4.493754,5.037823,3.9123077,6.3984075,4.408194,6.3039136,4.672904,1.2938972,2.7095804,0
4.7244186,4.4876432,5.012697,3.9345188,6.426283,4.4087405,6.312369,4.6758666,1.3075478,2.686182,0
4.733884,4.5346613,5.120024,3.8495593,6.3370347,4.4157977,6.317395,4.673135,1.2488382,2.797067,0
4.6994596,3.4341285,4.122971,4.0209255,6.37253,3.2995608,3.9068646,4.858554,5.2990856,1.9430842,1
4.7211866,4.4812417,5.0102386,3.933858,6.42045,4.405952,6.300731,4.6732225,1.308961,2.6832466,0
4.6994867,3.4341242,4.1220665,4.0222416,6.3750467,3.3101099,3.9078848,4.8603287,5.298947,1.9428815,1
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.724228,4.479176,4.9892726,3.9557395,6.452115,4.4088383,6.3189244,4.6782928,1.3208994,2.6621268,0
4.698523,3.434839,4.1291075,4.011983,6.3537564,3.2424483,3.8993828,4.845723,5.2868447,1.9450741,1
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.70039,3.4346492,4.1225405,4.0223346,6.3760896,3.3141139,3.908463,4.861447,5.3024526,1.9430783,1
4.7244368,4.4790525,4.9880056,3.9570494,6.454037,4.4090343,6.320139,4.6786165,1.3215991,2.6607707,0
4.6995997,3.4342139,4.123044,4.020937,6.372683,3.30021,3.906952,4.8587246,5.299587,1.9431183,1
4.697065,3.4326823,4.121804,4.020595,6.369658,3.287488,3.9052608,4.8554516,5.290405,1.94253,1
4.7211866,4.4812417,5.0102386,3.933858,6.42045,4.405952,6.300731,4.6732225,1.308961,2.6832466,0
4.6986623,3.4336421,4.122519,4.020908,6.3717523,3.2962284,3.9064002,4.857642,5.296218,1.9428821,1
4.6960845,3.432083,4.1211534,4.020674,6.3688803,3.2841551,3.9047718,4.8544674,5.2867136,1.9422725,1
4.7026324,3.4361858,4.12296,4.023613,6.380647,3.335228,3.9107552,4.8657384,5.309713,1.9435471,1
4.737156,4.491101,4.9697895,3.9865055,6.509306,4.420503,6.374708,4.6923904,1.3333325,2.638639,0
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.7059264,3.4378693,4.1241126,4.0246496,6.385854,3.352229,3.9133902,4.8706617,5.323378,1.9440109,1
4.724228,4.479176,4.9892726,3.9557395,6.452115,4.4088383,6.3189244,4.6782928,1.3208994,2.6621268,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.7340612,4.535352,5.1212134,3.848681,6.336243,4.415938,6.3177123,4.673171,1.2481842,2.7983928,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.737156,4.491101,4.9697895,3.9865055,6.509306,4.420503,6.374708,4.6923904,1.3333325,2.638639,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7261124,4.5011015,5.0525985,3.9011526,6.387818,4.4098086,6.307549,4.6731606,1.2857765,2.7238197,0
4.694249,3.4333606,4.131467,4.0073442,6.3378987,3.2091012,3.8923533,4.833505,5.2531924,1.945619,1
4.7252445,4.479585,4.98591,3.9596324,6.458445,4.4097605,6.3239436,4.6795664,1.3227564,2.658508,0
4.7253075,4.4792595,4.984791,3.9606771,6.459817,4.409828,6.3245573,4.679742,1.3233721,2.6572883,0
4.724168,4.4711347,4.968323,3.9736772,6.4736404,4.409031,6.3251686,4.6804233,1.3322449,2.6400046,0
4.701534,3.4353247,4.122935,4.0227375,6.3779364,3.3216763,3.9094164,4.8632464,5.306667,1.9432945,1
4.7377214,4.4923286,4.9707255,3.9862022,6.5098243,4.420989,6.3765664,4.6928062,1.3328383,2.6395946,0
4.700012,3.4344606,4.1232433,4.020996,6.373183,3.3022711,3.907231,4.859261,5.3010936,1.9432122,1
4.6987047,3.4340193,4.1217136,4.0221934,6.3740163,3.3122087,3.907436,4.859537,5.293687,1.9429233,1
4.7251024,4.4792676,4.985705,3.9596882,6.4582925,4.4096394,6.323467,4.6794605,1.3228709,2.6582708,0
4.7212934,4.4819207,5.011896,3.932475,6.418911,4.4060283,6.3006525,4.6731396,1.3080384,2.6848638,0
4.69609,3.43209,4.1211867,4.0206347,6.368809,3.2838821,3.9047446,4.85442,5.2867374,1.9422809,1
4.724329,4.47959,4.9899254,3.955257,6.451683,4.40892,6.319101,4.6783156,1.3205415,2.6628344,0
4.696596,3.4324024,4.121582,4.0205126,6.3690567,3.2850106,3.9049351,4.8548217,5.2886505,1.9424281,1
4.6995997,3.4342139,4.123044,4.020937,6.372683,3.30021,3.906952,4.8587246,5.299587,1.9431183,1
