age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
7,State-gov,Some-college,2,Married-spouse-absent,Other-service,Other-relative,Black,Male,0,0,2,Haiti,<=50K
7,Self-emp-not-inc,Masters,5,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0,United-States,>50K
7,Private,Bachelors,4,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
6,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
2,missing,HS-grad,1,Divorced,missing,Unmarried,Black,Female,0,0,1,United-States,<=50K
4,Private,HS-grad,1,Separated,Other-service,Unmarried,Black,Female,0,0,0,United-States,<=50K
1,Private,11th,0,Never-married,Farming-fishing,Other-relative,White,Female,0,0,2,Puerto-Rico,<=50K
7,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
7,Private,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,8,2,United-States,>50K
7,Private,Bachelors,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
5,Private,HS-grad,1,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,1,United-States,<=50K
10,Private,HS-grad,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
2,Private,Masters,5,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
7,State-gov,HS-grad,1,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,2,United-States,<=50K
8,Self-emp-inc,Some-college,2,Married-civ-spouse,Sales,Husband,White,Male,18,0,1,United-States,>50K
6,Federal-gov,Masters,5,Never-married,Exec-managerial,Own-child,White,Female,0,0,2,United-States,<=50K
4,Private,Assoc-voc,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
6,Private,Assoc-acdm,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
0,Private,11th,0,Never-married,Machine-op-inspct,Own-child,Other,Male,0,0,0,United-States,<=50K
4,Private,HS-grad,1,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,HS-grad,1,Never-married,Other-service,Not-in-family,White,Female,0,2,2,United-States,<=50K
4,Private,Doctorate,6,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,4,United-States,<=50K
10,missing,HS-grad,1,Widowed,missing,Not-in-family,White,Male,1,0,0,United-States,<=50K
10,missing,5th-6th,0,Widowed,missing,Unmarried,White,Female,0,0,2,United-States,<=50K
7,Private,HS-grad,1,Divorced,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,<=50K
9,missing,Preschool,0,Married-civ-spouse,missing,Husband,Black,Male,0,0,0,United-States,<=50K
3,Private,Some-college,2,Never-married,Adm-clerical,Own-child,White,Male,0,0,2,United-States,<=50K
6,Private,Bachelors,4,Divorced,Prof-specialty,Own-child,White,Female,0,0,2,United-States,<=50K
7,Private,HS-grad,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
3,Local-gov,Assoc-acdm,3,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,2,United-States,<=50K
7,Local-gov,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
7,Private,HS-grad,1,Divorced,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
6,Private,Bachelors,4,Married-civ-spouse,Sales,Husband,White,Male,0,8,2,United-States,>50K
0,State-gov,Some-college,2,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,United-States,<=50K
2,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
5,Local-gov,Prof-school,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
5,Private,Bachelors,4,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
7,Self-emp-not-inc,Some-college,2,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
6,Federal-gov,Bachelors,4,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,18,0,2,Philippines,>50K
7,Private,HS-grad,1,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
5,Private,Bachelors,4,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,2,United-States,<=50K
8,Self-emp-inc,HS-grad,1,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,<=50K
7,Private,Some-college,2,Divorced,Other-service,Not-in-family,White,Female,0,0,4,United-States,<=50K
7,Private,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
7,Private,Masters,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
10,Private,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,18,0,4,United-States,>50K
2,Private,HS-grad,1,Never-married,Craft-repair,Own-child,Black,Male,0,0,2,United-States,<=50K
6,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,2,India,<=50K
8,State-gov,10th,0,Never-married,Other-service,Not-in-family,Black,Female,0,0,1,United-States,<=50K
8,Self-emp-inc,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,18,0,4,United-States,>50K
8,Private,HS-grad,1,Divorced,Craft-repair,Other-relative,White,Male,0,0,2,United-States,<=50K
5,Private,Masters,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,10,3,United-States,>50K
7,Local-gov,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,>50K
7,Private,11th,0,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,2,United-States,<=50K
3,Private,Some-college,2,Never-married,Tech-support,Own-child,White,Female,0,0,3,United-States,<=50K
7,Private,Masters,5,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,4,Japan,>50K
1,Private,Bachelors,4,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
7,Private,HS-grad,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
6,State-gov,HS-grad,1,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
5,missing,HS-grad,1,Never-married,missing,Own-child,White,Male,0,0,2,United-States,<=50K
3,Private,Some-college,2,Never-married,Tech-support,Not-in-family,Other,Female,0,0,2,United-States,<=50K
10,missing,HS-grad,1,Widowed,missing,Not-in-family,White,Female,1,0,0,United-States,<=50K
0,Private,10th,0,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
6,Private,HS-grad,1,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,1,0,4,Poland,<=50K
8,missing,HS-grad,1,Married-civ-spouse,missing,Husband,White,Male,0,0,2,United-States,<=50K
5,State-gov,12th,0,Married-civ-spouse,Other-service,Wife,White,Female,0,0,2,United-States,<=50K
5,Private,HS-grad,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States,<=50K
5,Private,Assoc-voc,3,Divorced,Prof-specialty,Unmarried,White,Female,0,0,2,United-States,<=50K
8,State-gov,Masters,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
0,Private,HS-grad,1,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,United-States,<=50K
5,Private,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2,2,United-States,<=50K
7,State-gov,Masters,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
7,Local-gov,Masters,5,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,3,United-States,>50K
7,Local-gov,Prof-school,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
3,Private,HS-grad,1,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,0,United-States,<=50K
6,State-gov,Masters,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,18,0,4,United-States,>50K
5,Private,HS-grad,1,Married-civ-spouse,Adm-clerical,Wife,White,Female,4,0,1,United-States,>50K
4,Private,HS-grad,1,Never-married,Machine-op-inspct,Other-relative,Other,Male,0,0,2,Ecuador,<=50K
3,Private,Bachelors,4,Never-married,Sales,Own-child,White,Male,0,0,0,United-States,<=50K
5,Private,9th,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
3,Private,Bachelors,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
7,Self-emp-not-inc,HS-grad,1,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,HS-grad,1,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
5,Federal-gov,HS-grad,1,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,3,United-States,<=50K
7,missing,HS-grad,1,Widowed,missing,Own-child,White,Female,0,0,2,United-States,<=50K
6,Private,Bachelors,4,Divorced,Sales,Own-child,White,Female,0,0,2,United-States,<=50K
1,Private,HS-grad,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,4,United-States,<=50K
9,Private,Some-college,2,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,<=50K
6,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,>50K
8,Self-emp-inc,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,10,4,United-States,>50K
7,Private,HS-grad,1,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,>50K
5,Self-emp-inc,HS-grad,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
3,Private,Some-college,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
5,Private,Some-college,2,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,4,United-States,<=50K
6,Local-gov,HS-grad,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,4,United-States,<=50K
7,Private,Bachelors,4,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,<=50K
2,Private,Some-college,2,Divorced,Craft-repair,Not-in-family,White,Male,0,0,3,United-States,<=50K
5,Private,HS-grad,1,Never-married,Transport-moving,Unmarried,Black,Male,0,0,5,United-States,<=50K
6,Local-gov,Some-college,2,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,>50K
7,Private,7th-8th,0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,3,United-States,<=50K
7,Private,Some-college,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
5,Private,HS-grad,1,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
10,Private,HS-grad,1,Widowed,Other-service,Unmarried,White,Female,0,0,0,England,<=50K
5,Private,Bachelors,4,Separated,Exec-managerial,Not-in-family,Black,Female,0,0,3,United-States,<=50K
1,Private,Some-college,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
7,Self-emp-not-inc,Bachelors,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,4,United-States,>50K
4,Private,Some-college,2,Never-married,Sales,Not-in-family,White,Male,0,0,3,United-States,>50K
5,State-gov,Some-college,2,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,2,United-States,<=50K
6,Private,HS-grad,1,Divorced,Adm-clerical,Unmarried,White,Female,0,0,4,United-States,<=50K
6,State-gov,Masters,5,Divorced,Prof-specialty,Unmarried,White,Male,11,0,0,United-States,<=50K
7,Self-emp-inc,9th,0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,4,United-States,<=50K
7,Local-gov,HS-grad,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
6,Private,HS-grad,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,<=50K
3,Private,Masters,5,Never-married,Exec-managerial,Own-child,White,Male,0,0,1,United-States,<=50K
6,Private,HS-grad,1,Divorced,Other-service,Not-in-family,Black,Female,0,0,0,United-States,<=50K
7,Local-gov,Some-college,2,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,>50K
0,Private,Some-college,2,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
8,State-gov,Doctorate,6,Divorced,Prof-specialty,Unmarried,White,Male,18,0,3,United-States,>50K
4,Private,Some-college,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
7,Local-gov,Bachelors,4,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,>50K
4,Private,Bachelors,4,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
7,Private,Some-college,2,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,2,Ireland,>50K
5,Private,HS-grad,1,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,2,United-States,<=50K
8,Private,Bachelors,4,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,5,United-States,<=50K
5,Local-gov,Some-college,2,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,<=50K
6,Private,Bachelors,4,Married-spouse-absent,Transport-moving,Not-in-family,Other,Male,0,0,5,India,<=50K
7,Federal-gov,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,18,0,2,United-States,>50K
9,Self-emp-not-inc,1st-4th,0,Widowed,Other-service,Not-in-family,Black,Female,0,0,0,United-States,<=50K
1,Private,10th,0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,2,United-States,<=50K
7,Private,Some-college,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
7,Private,HS-grad,1,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,<=50K
7,Private,Masters,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
5,Private,Masters,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,>50K
3,Private,HS-grad,1,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
5,Private,HS-grad,1,Never-married,Exec-managerial,Not-in-family,White,Male,3,0,2,United-States,<=50K
6,Private,HS-grad,1,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,10th,0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
5,Local-gov,Masters,5,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,4,United-States,>50K
6,Local-gov,Masters,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
7,Private,Assoc-acdm,3,Separated,Prof-specialty,Not-in-family,White,Female,0,0,4,United-States,<=50K
7,State-gov,Bachelors,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
3,missing,12th,0,Separated,missing,Unmarried,White,Female,0,0,0,United-States,<=50K
7,Self-emp-not-inc,Masters,5,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,2,Canada,>50K
7,Private,Some-college,2,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,2,United-States,>50K
7,Local-gov,Masters,5,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,2,United-States,<=50K
0,Private,Some-college,2,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States,<=50K
7,Private,Assoc-voc,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,>50K
8,Private,12th,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,>50K
5,Private,HS-grad,1,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,4,United-States,<=50K
4,Private,Bachelors,4,Never-married,Sales,Not-in-family,White,Female,0,0,0,United-States,<=50K
6,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
7,State-gov,Some-college,2,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,HS-grad,1,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,Some-college,2,Separated,Other-service,Own-child,White,Female,0,0,2,United-States,<=50K
0,missing,HS-grad,1,Never-married,missing,Other-relative,White,Male,0,0,1,Mexico,<=50K
8,Private,Some-college,2,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,1,United-States,<=50K
7,Private,Bachelors,4,Divorced,Prof-specialty,Unmarried,White,Female,0,0,3,United-States,>50K
3,Private,HS-grad,1,Never-married,Machine-op-inspct,Unmarried,White,Male,13,0,2,United-States,<=50K
7,State-gov,10th,0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
4,Private,Some-college,2,Divorced,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
7,Private,Some-college,2,Married-civ-spouse,Tech-support,Husband,White,Male,18,0,2,United-States,>50K
6,Private,HS-grad,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
5,Private,HS-grad,1,Separated,Adm-clerical,Unmarried,White,Female,18,0,1,United-States,<=50K
7,Private,Masters,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
5,Private,1st-4th,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,Mexico,<=50K
9,Self-emp-not-inc,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
7,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
6,Private,Assoc-voc,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
7,Private,Some-college,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,>50K
7,Private,10th,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,Masters,5,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,<=50K
8,Private,HS-grad,1,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
6,Private,Assoc-voc,3,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,2,United-States,<=50K
7,Private,7th-8th,0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,3,United-States,<=50K
5,Private,HS-grad,1,Separated,Adm-clerical,Not-in-family,White,Male,0,0,3,United-States,>50K
6,Private,Assoc-acdm,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
6,Federal-gov,Some-college,2,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,2,United-States,<=50K
7,Private,Some-college,2,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
5,Federal-gov,Some-college,2,Divorced,Protective-serv,Own-child,White,Male,0,0,5,United-States,<=50K
1,Private,Bachelors,4,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,England,<=50K
8,Self-emp-inc,Some-college,2,Widowed,Sales,Not-in-family,White,Female,0,0,0,United-States,>50K
7,Private,Some-college,2,Divorced,Tech-support,Unmarried,White,Female,0,0,0,United-States,<=50K
1,Private,HS-grad,1,Never-married,Craft-repair,Own-child,White,Male,0,0,2,Columbia,<=50K
6,Private,Some-college,2,Separated,Exec-managerial,Not-in-family,Black,Female,0,0,2,United-States,<=50K
7,Private,Some-college,2,Never-married,Other-service,Not-in-family,White,Male,0,0,1,United-States,<=50K
5,Private,HS-grad,1,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
6,Local-gov,Assoc-acdm,3,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,4,United-States,>50K
7,Private,Some-college,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,>50K
2,Private,HS-grad,1,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
