time,a1,a2,a3,a4,a5,a6,a7,a8,class
2.3532474,3.8300126,3.4701405,7.161953,6.8900194,5.107741,5.6638646,1.7098713,0.25706622,0
1.8434511,3.8716686,2.213917,7.03982,6.580973,5.6186633,5.351239,1.6074502,0.27088064,0
1.8563594,3.8332977,2.244619,7.037177,6.5850744,5.529791,5.354405,1.6104712,0.2723634,0
3.8863757,3.6706252,4.311829,6.235182,5.505041,3.912679,4.6917715,2.2316775,0.947072,3
2.095449,4.0824857,2.8136966,7.095934,6.721206,4.746101,5.477987,1.6475348,0.27631098,0
4.21075,3.9554405,1.73431,6.239094,4.114601,4.2668133,2.0011349,3.4089277,3.845681,3
2.0944912,4.0880485,6.01218,6.950818,6.017075,4.5107245,7.2999096,3.5147536,0.50737935,0
1.9684219,3.9871223,2.4870822,7.050712,6.631728,4.8524594,5.3963294,1.6288025,0.27997014,0
1.8568157,3.8320806,2.245433,7.0369043,6.5850334,5.5233536,5.354364,1.6106555,0.27248552,0
2.076869,4.00254,6.174502,6.946906,5.985702,4.791649,7.4082365,3.6201534,0.51561105,0
1.8481408,3.8467455,2.230404,7.041489,6.5851865,5.650506,5.3549094,1.6075606,0.2703804,0
1.8464881,3.8618553,2.224298,7.041337,6.5839796,5.637892,5.3536735,1.6072247,0.2705088,0
1.852927,3.8381784,2.2373273,7.037972,6.5843234,5.561267,5.3539352,1.6097002,0.27179497,0
1.8468336,3.8491375,2.2276616,7.0418444,6.5847974,5.664416,5.3546934,1.6072512,0.27019343,0
1.84778,3.8478482,2.2298102,7.041742,6.585186,5.65687,5.354936,1.6074026,0.27029672,0
1.8478216,3.8493054,2.2304728,7.042274,6.585575,5.6653495,5.355248,1.6071568,0.27018946,0
3.8880503,3.667919,4.1817102,6.2293644,5.437252,3.9137468,4.554656,2.2486544,1.0120295,3
1.857156,3.8328397,2.2466326,7.0372868,6.5855155,5.526842,5.3547077,1.6105063,0.27241573,0
1.5280706,4.0965037,1.4413528,6.929668,6.3410273,4.667842,5.1589108,1.620153,0.28111365,0
1.9266989,3.8137176,2.4203901,7.0545187,6.631389,5.4186616,5.3903937,1.6155827,0.27283084,0
1.85731,3.831865,2.246722,7.037007,6.5853367,5.522047,5.3545785,1.6106625,0.27250248,0
6.2946463,3.5668337,4.655397,6.162463,2.1622157,4.470349,0.3883703,5.615676,6.240275,4
6.3338566,3.5497026,4.7359266,6.1562514,2.372296,4.462156,0.37657303,5.4733896,6.1119084,4
1.8465844,3.8495011,2.2270653,7.0418534,6.58468,5.665977,5.354617,1.6072195,0.27017158,0
2.0306313,3.9850216,2.6525238,7.073602,6.679136,4.866241,5.436097,1.6337557,0.27743343,0
3.892886,3.6612132,3.2841752,6.1400347,4.9911327,3.9012372,3.6534157,2.3340657,1.6458594,3
1.9415686,3.9547725,7.160089,6.9097657,5.7594543,5.240183,8.085955,4.2269435,0.56196666,0
4.201372,3.9439075,1.7445511,6.236327,4.1467347,4.257453,2.0239441,3.3721602,3.783785,3
1.8474292,3.8508072,2.2294066,7.042293,6.5853753,5.6665597,5.3550873,1.6070879,0.2701695,0
1.8464929,3.8498356,2.2267962,7.0418425,6.5846224,5.6659713,5.354569,1.6072099,0.2701705,0
1.8466136,3.8493633,2.227138,7.0418453,6.5846896,5.665778,5.354624,1.607228,0.27017447,0
3.8978527,3.6646447,2.9378078,6.1202755,4.8375053,3.9219017,3.310479,2.4463968,1.9501523,3
1.8537797,3.8342366,2.2379982,7.0366974,6.583555,5.5377545,5.35334,1.6104136,0.27225494,0
1.924531,3.9576585,7.289959,6.9042716,5.732355,5.239962,8.168368,4.3022833,0.5683234,0
1.6059763,3.9774106,1.5866876,6.932325,6.3747315,4.77636,5.1910977,1.6235359,0.283957,0
1.8551588,3.886093,2.245541,7.044981,6.590036,5.6124983,5.3573503,1.6060863,0.27094766,0
2.0307014,3.9850426,2.6527183,7.07363,6.6791906,4.8662596,5.4361477,1.6337698,0.27742988,0
2.0417943,4.0617642,2.676523,7.0800734,6.6859064,4.8140516,5.4418154,1.6337724,0.27779222,0
2.0305452,3.8066652,2.6770954,7.0744033,6.690756,5.1075187,5.4456644,1.6365314,0.2736979,0
1.9238722,3.971884,7.27313,6.9040976,5.7321467,5.194813,8.161324,4.2932115,0.56725955,0
4.0930195,3.836614,1.9722316,6.176135,4.3794937,4.147939,2.3180058,3.1066637,3.2988896,3
4.164292,3.9106286,1.814102,6.2220535,4.2563105,4.2207723,2.127454,3.256346,3.5808547,3
3.8884559,3.6651454,3.740437,6.1843157,5.2144065,3.9018652,4.1018085,2.2758448,1.3015645,3
1.8540148,3.8354647,2.2391677,7.0372715,6.5841646,5.544803,5.3537908,1.6101625,0.272104,0
3.8978527,3.6646447,2.9378078,6.1202755,4.8375053,3.9219017,3.310479,2.4463968,1.9501523,3
3.888679,3.668187,4.1187444,6.2261705,5.404475,3.9138417,4.48814,2.2555306,1.0509974,3
3.8931317,3.6603541,3.1866605,6.1319,4.9444275,3.9050708,3.558088,2.350911,1.7236288,3
6.432615,3.522574,4.9122677,6.1575875,2.842593,4.45519,0.35326508,5.1788096,5.8512406,4
6.2946463,3.5668337,4.655397,6.162463,2.1622157,4.470349,0.3883703,5.615676,6.240275,4
1.8463402,3.8520348,2.2263074,7.041958,6.584591,5.666295,5.3545074,1.6071105,0.27016288,0
1.8574965,3.901649,2.2490025,7.0452294,6.590459,5.5829253,5.357255,1.6059949,0.2715295,0
1.854534,3.835997,2.2408075,7.037657,6.5847282,5.547408,5.3541946,1.6100335,0.27204496,0
2.164529,3.8105564,3.022437,7.116033,6.783435,5.1173325,5.549186,1.6736035,0.2657219,0
2.088068,4.0347114,6.070956,6.9486413,6.006401,4.632203,7.3398037,3.552765,0.5098202,0
1.8548818,3.8342524,2.2410016,7.037067,6.5843506,5.5367575,5.3539047,1.6103585,0.2722514,0
1.8555081,3.832959,2.2421608,7.03676,6.584344,5.528646,5.353881,1.6105769,0.27240536,0
1.9720919,3.9868655,2.4967246,7.0520387,6.6344995,4.853106,5.3986025,1.6289909,0.2798315,0
4.2310658,3.978999,1.7037103,6.240405,4.0344787,4.2872596,1.9378769,3.492703,3.9896567,3
1.8567924,3.8990653,2.2475803,7.045091,6.5901666,5.588283,5.3571167,1.6060226,0.27142516,0
1.8567017,3.8329473,2.2454176,7.037161,6.585207,5.527604,5.3544936,1.6105168,0.27240258,0
4.1416836,3.8897738,1.8651444,6.2091656,4.305394,4.1983314,2.188697,3.198946,3.4795668,3
3.904719,3.688251,2.7127302,6.1045876,4.750906,3.9355702,3.0996299,2.5595505,2.1815388,3
1.6057593,3.9788866,1.5863156,6.9325128,6.374805,4.779852,5.191086,1.6234729,0.2839076,0
1.8551177,3.8339849,2.2415297,7.0370383,6.584425,5.5349736,5.3539534,1.6103985,0.27228308,0
1.8533735,3.8339458,2.2367697,7.0364475,6.583163,5.5364656,5.353056,1.6104882,0.27229053,0
2.4212358,4.0451055,3.615761,7.181462,6.9250016,4.885239,5.707477,1.7229052,0.25406605,0
1.919044,3.8142426,2.4012465,7.0524054,6.6261888,5.4283237,5.3863506,1.6151032,0.27283347,0
6.298401,3.578312,4.633363,6.1748443,2.101291,4.480603,0.39292905,5.6763597,6.2920814,4
3.8881478,3.668189,4.205406,6.231018,5.449865,3.914061,4.57935,2.2453835,0.99692476,3
1.8461801,3.8627114,2.2232614,7.041185,6.5837026,5.6358695,5.353447,1.6072474,0.2705308,0
3.9991214,3.7710884,2.2282557,6.1369667,4.5488834,4.0543075,2.6151729,2.8959947,2.853009,3
6.355559,3.5855935,4.7111335,6.1959724,2.247438,4.4940705,0.3867511,5.629207,6.239786,4
1.9102983,3.8154402,2.3792808,7.0499754,6.6202054,5.4383907,5.381685,1.6145504,0.2728571,0
2.1310995,3.8092747,2.9315786,7.1035266,6.7580457,5.0749993,5.5202403,1.6650746,0.26902413,0
2.095449,4.0824857,2.8136966,7.095934,6.721206,4.746101,5.477987,1.6475348,0.27631098,0
1.8464929,3.8498356,2.2267962,7.0418425,6.5846224,5.6659713,5.354569,1.6072099,0.2701705,0
7.3841605,3.7348773,6.370137,6.507732,5.461368,4.6532207,0.2337892,4.0227566,4.573747,4
1.8550339,3.8340862,2.2413454,7.037051,6.584401,5.5356426,5.353938,1.6103833,0.2722711,0
3.8884559,3.6651454,3.740437,6.1843157,5.2144065,3.9018652,4.1018085,2.2758448,1.3015645,3
2.1708608,3.8106098,3.0395749,7.1182942,6.787902,5.126959,5.554381,1.6751637,0.26517892,0
1.8515583,3.8402872,2.234548,7.0383983,6.5841284,5.5755234,5.353825,1.6093414,0.27153713,0
1.8491461,3.8441222,2.2310688,7.040156,6.5847034,5.619156,5.3543806,1.6082613,0.27078354,0
2.3525562,3.8298542,3.468508,7.161777,6.8896246,5.107688,5.663448,1.7097461,0.25709736,0
1.8991597,3.8186812,2.3512697,7.0470233,6.612647,5.4516816,5.375757,1.6137557,0.27288267,0
3.8880646,3.6675494,3.8629975,6.199194,5.2748117,3.9062743,4.2258997,2.271684,1.2189987,3
1.8574055,3.8325942,2.2472355,7.0372934,6.5856295,5.525524,5.354786,1.6105325,0.2724392,0
1.9183998,3.8142924,2.3996212,7.052216,6.625741,5.4289417,5.386002,1.6150672,0.27283755,0
1.8572925,3.8327067,2.2469633,7.0372906,6.585579,5.526127,5.354751,1.6105204,0.27242854,0
1.8545198,3.8360276,2.2407818,7.037665,6.5847297,5.5475974,5.354195,1.6100285,0.27204153,0
1.8548818,3.8342524,2.2410016,7.037067,6.5843506,5.5367575,5.3539047,1.6103585,0.2722514,0
1.6059861,3.9769447,1.5867044,6.9322705,6.3746967,4.7755556,5.191086,1.6235511,0.2839664,0
3.8881478,3.668189,4.205406,6.231018,5.449865,3.914061,4.57935,2.2453835,0.99692476,3
3.8886316,3.6683564,4.1263275,6.2266073,5.4084096,3.9138682,4.496139,2.254984,1.0464052,3
1.8556423,3.835315,2.2435246,7.037748,6.585281,5.542244,5.35457,1.6101124,0.27213755,0
2.0910926,3.8079476,2.830605,7.0915914,6.7310414,5.0682154,5.488494,1.6533802,0.27157152,0
6.355559,3.5855935,4.7111335,6.1959724,2.247438,4.4940705,0.3867511,5.629207,6.239786,4
1.9092109,3.8158035,2.3765402,7.0496883,6.6194654,5.43964,5.381103,1.6144714,0.27286065,0
1.8574055,3.8325942,2.2472355,7.0372934,6.5856295,5.525524,5.354786,1.6105325,0.2724392,0
1.8545563,3.8358932,2.240825,7.037624,6.5847087,5.5467935,5.35418,1.6100523,0.27205616,0
2.037353,3.986449,2.6712394,7.0762444,6.684411,4.8680367,5.440936,1.6351166,0.2770864,0
6.3338566,3.5497026,4.7359266,6.1562514,2.372296,4.462156,0.37657303,5.4733896,6.1119084,4
1.6053773,3.9800794,1.5856541,6.9326696,6.3748107,4.78332,5.191012,1.6234095,0.2838498,0
1.5278409,4.0966015,1.4409366,6.929656,6.340938,4.667825,5.1588225,1.6201439,0.28110197,0
1.8519005,3.8393762,2.2350218,7.0380964,6.5839977,5.569002,5.35372,1.6095252,0.2716557,0
1.9159577,3.8145113,2.3934932,7.051532,6.6240673,5.431766,5.3847,1.6149178,0.2728435,0
2.0927372,4.088131,6.021333,6.9503846,6.014425,4.510261,7.306241,3.5207975,0.50792116,0
3.8855095,3.6716008,4.3637385,6.2384396,5.5323477,3.9124784,4.74622,2.2258031,0.9256133,3
1.8558921,3.8350792,2.244104,7.0377364,6.585377,5.5406246,5.3546333,1.610146,0.2721667,0
1.6053381,3.9791825,1.5855552,6.932509,6.374657,4.780197,5.190932,1.6234512,0.28388196,0
3.8881478,3.668189,4.205406,6.231018,5.449865,3.914061,4.57935,2.2453835,0.99692476,3
3.8880646,3.6675494,3.8629975,6.199194,5.2748117,3.9062743,4.2258997,2.271684,1.2189987,3
1.8482921,3.848262,2.2313857,7.0420785,6.5856676,5.6592116,5.3552876,1.6072998,0.2702711,0
1.9298317,3.8134825,2.4280777,7.0552707,6.633402,5.412707,5.3919563,1.6158249,0.27286848,0
2.0561004,3.9937892,6.303048,6.942396,5.952474,4.854227,7.495586,3.7046223,0.5231859,0
1.9589164,3.9746797,6.9938874,6.914948,5.7923694,5.084927,7.967473,4.128906,0.55556095,0
1.8566216,3.8330538,2.2452345,7.037169,6.5851803,5.5281625,5.3544745,1.6105042,0.27239263,0
2.0932193,4.0882335,6.01874,6.950503,6.015157,4.5100384,7.304451,3.5190878,0.50776976,0
1.8495024,3.8433971,2.2314298,7.0397863,6.5845942,5.609999,5.35425,1.6084635,0.27090633,0
1.8462065,3.8627312,2.2233305,7.041193,6.583721,5.6358128,5.3534584,1.6072457,0.27053168,0
2.17394,3.9327483,5.7884555,6.9744854,6.1240826,5.2099304,7.128849,3.355118,0.49025112,0
7.317159,3.7100763,6.2963843,6.475493,5.3627343,4.6316433,0.23594442,4.03611,4.590291,4
3.9091268,3.693901,2.6428092,6.103096,4.7278504,3.941696,3.0382466,2.5919182,2.251744,3
1.8468336,3.8491375,2.2276616,7.0418444,6.5847974,5.664416,5.3546934,1.6072512,0.27019343,0
1.8545581,3.8346152,2.2402756,7.0371037,6.584246,5.539194,5.353835,1.6103034,0.27220812,0
2.4034128,3.9066277,4.60599,7.092436,6.591649,5.117751,6.2744336,2.440467,0.3685431,0
2.0955462,4.053729,6.024961,6.950803,6.01782,4.5960484,7.3080664,3.522649,0.50749403,0
1.855936,3.8351104,2.2442362,7.0377636,6.58542,5.5407662,5.354665,1.6101375,0.27216402,0
1.8492631,3.8439572,2.2312465,7.0400825,6.584706,5.6169763,5.354369,1.6083059,0.27081198,0
2.1248825,3.8090289,2.9148283,7.1013255,6.7534723,5.0695844,5.514952,1.6634376,0.2696054,0
1.8464094,3.8564935,2.225387,7.041668,6.5843086,5.6532183,5.3541236,1.6071658,0.27032217,0
6.3960643,3.4584234,4.9607882,6.0915313,3.1021621,4.4012294,0.33479849,4.8805194,5.608522,4
1.8574978,3.8324845,2.2474523,7.037287,6.5856647,5.524943,5.35481,1.6105449,0.2724496,0
4.179949,3.9255586,1.7827628,6.228238,4.210242,4.2360425,2.08361,3.3057373,3.6655848,3
2.1131892,3.8086774,2.8833086,7.097186,6.7448626,5.0593066,5.5049987,1.6603551,0.27070102,0
1.6060297,3.9792712,1.586812,6.932598,6.3749657,4.7810793,5.191215,1.6234643,0.2839081,0
1.8468422,3.8502421,2.2277687,7.042013,6.5849032,5.6661825,5.354762,1.607163,0.27017027,0
2.0898156,4.0367613,6.060808,6.949097,6.009083,4.6277037,7.332817,3.5460963,0.5092606,0
1.846348,3.8497453,2.2263918,7.0417776,6.584509,5.6658964,5.3544893,1.6072257,0.27017042,0
1.8462687,3.8559515,2.2251356,7.041656,6.584246,5.6548696,5.3541026,1.607167,0.270301,0
3.888679,3.668187,4.1187444,6.2261705,5.404475,3.9138417,4.48814,2.2555306,1.0509974,3
2.1454227,3.810152,2.970116,7.1085954,6.768563,5.0870175,5.5324006,1.6688426,0.26769474,0
2.1100204,3.808586,2.874825,7.0960593,6.7425213,5.056163,5.5023074,1.659518,0.27099,0
1.8551521,3.8871362,2.2453074,7.0449286,6.5899315,5.6104183,5.3572507,1.6060951,0.27098882,0
1.8550339,3.8340862,2.2413454,7.037051,6.584401,5.5356426,5.353938,1.6103833,0.2722711,0
2.1125705,3.8086584,2.8816378,7.0969625,6.744405,5.0587077,5.5044694,1.6601925,0.2707597,0
1.9157414,3.814521,2.3929582,7.051475,6.6239247,5.432119,5.3845887,1.6149025,0.27284202,0
2.3595016,3.8312206,3.484957,7.1635613,6.893604,5.108866,5.667655,1.7110002,0.2567779,0
1.853868,3.8368974,2.2393577,7.0377836,6.5845566,5.553069,5.354084,1.6098981,0.27194303,0
6.3338566,3.5497026,4.7359266,6.1562514,2.372296,4.462156,0.37657303,5.4733896,6.1119084,4
2.0329964,3.9855464,2.6591072,7.0745335,6.6809926,4.8668733,5.4378004,1.6342335,0.2773114,0
3.8884559,3.6651454,3.740437,6.1843157,5.2144065,3.9018652,4.1018085,2.2758448,1.3015645,3
1.8489509,3.8447416,2.2310455,7.0404973,6.584857,5.6267776,5.354535,1.6080883,0.2706859,0
2.1675618,3.81058,3.030756,7.1171427,6.7856236,5.1218505,5.551763,1.6743917,0.26544738,0
2.1478822,3.8103426,2.9768233,7.109549,6.770464,5.090666,5.5345488,1.6694543,0.26744577,0
1.8854616,3.8233283,2.3174539,7.0439415,6.603882,5.477002,5.3688827,1.612546,0.2727422,0
1.8545221,3.83247,2.2392712,7.0362396,6.5834656,5.5267777,5.3532505,1.6107173,0.27246565,0
1.8567706,3.8989604,2.2475407,7.0450873,6.590161,5.5884876,5.357115,1.6060238,0.2714212,0
3.9490366,3.7339694,2.3968618,6.114457,4.630872,3.9951246,2.7952714,2.756045,2.5773354,3
1.8547267,3.835798,2.2412512,7.0376434,6.5848,5.546104,5.3542404,1.6100612,0.27206844,0
3.8881478,3.668189,4.205406,6.231018,5.449865,3.914061,4.57935,2.2453835,0.99692476,3
1.8575332,3.831646,2.2472613,7.0370107,6.5854373,5.5208654,5.354647,1.6106856,0.27252346,0
3.8970306,3.6648185,3.0299914,6.126667,4.876981,3.9167526,3.4006271,2.4070883,1.8638396,3
1.849375,3.8435605,2.231229,7.039861,6.5845995,5.6121454,5.3542647,1.6084161,0.2708737,0
6.355559,3.5855935,4.7111335,6.1959724,2.247438,4.4940705,0.3867511,5.629207,6.239786,4
2.0935907,4.0881314,6.016852,6.9505954,6.0157156,4.5103736,7.303142,3.5178394,0.5076567,0
1.9308105,3.8134143,2.430461,7.05549,6.6340156,5.4105835,5.3924313,1.615906,0.27288538,0
1.9249454,3.9722219,7.2517943,6.904274,5.7341247,5.185457,8.152467,4.281529,0.56563705,0
3.896833,3.6629272,2.967011,6.1216135,4.8481894,3.920061,3.3374183,2.434472,1.9239283,3
1.855251,3.8354826,2.2425358,7.037688,6.585061,5.5436673,5.354419,1.6100984,0.27211216,0
1.8465052,3.861904,2.2243352,7.041341,6.5839887,5.637769,5.353678,1.6072235,0.2705104,0
1.9238722,3.971884,7.27313,6.9040976,5.7321467,5.194813,8.161324,4.2932115,0.56725955,0
4.161762,3.9087136,1.8204613,6.2206297,4.2613387,4.218225,2.134846,3.250668,3.5701196,3
1.8469133,3.8499696,2.2279763,7.0420203,6.5849476,5.6661754,5.3547983,1.6071708,0.27017117,0
1.8559115,3.8351002,2.2441652,7.0377507,6.5853987,5.540732,5.3546495,1.610141,0.27216476,0
3.8884559,3.6651454,3.740437,6.1843157,5.2144065,3.9018652,4.1018085,2.2758448,1.3015645,3
2.0918167,4.087908,6.0263143,6.950156,6.013024,4.5107627,7.309679,3.5240812,0.50821114,0
4.179949,3.9255586,1.7827628,6.228238,4.210242,4.2360425,2.08361,3.3057373,3.6655848,3
2.0413678,4.061855,2.6753032,7.0798984,6.6855536,4.813595,5.441494,1.6336851,0.2778193,0
1.8441867,3.8648512,2.217291,7.0403633,6.5821157,5.631194,5.3522415,1.6073778,0.2705797,0
6.314385,3.5248277,4.7483654,6.1278944,2.450097,4.4395933,0.36995843,5.3713107,6.027285,4
1.8960813,3.820387,2.343865,7.0465455,6.610864,5.4603944,5.3743515,1.6133854,0.27279434,0
1.8552258,3.835496,2.242474,7.0376844,6.5850477,5.543775,5.3544097,1.6100967,0.27211022,0
1.6071051,3.9784305,1.5887399,6.932575,6.3753066,4.7792964,5.1915913,1.6235306,0.2839832,0
4.21998,3.967656,1.7234926,6.2403765,4.0790586,4.276016,1.9758162,3.4479845,3.9109557,3
1.8565339,3.8336754,2.2452557,7.0373874,6.5853376,5.5318365,5.354591,1.6103873,0.27232578,0
4.114711,3.8614435,1.9282619,6.191992,4.347833,4.1702766,2.2631125,3.1465816,3.3760617,3
1.605078,3.9802926,1.5851179,6.9326735,6.3747134,4.7837706,5.190906,1.6233919,0.2838294,0
1.8463906,3.8568604,2.2252424,7.041635,6.584267,5.652134,5.3540792,1.6071725,0.27033523,0
3.8880646,3.6675494,3.8629975,6.199194,5.2748117,3.9062743,4.2258997,2.271684,1.2189987,3
1.8570666,3.8320649,2.2461193,7.036988,6.585214,5.5231423,5.3544936,1.6106436,0.27248433,0
7.3656306,3.728059,6.3496275,6.4990015,5.433829,4.6473837,0.23440644,4.0268607,4.578616,4
3.8927658,3.661016,3.2758353,6.1390038,4.9867806,3.901412,3.6453226,2.3356135,1.6526123,3
1.8463668,3.8519483,2.2263842,7.0419617,6.5846076,5.666289,5.354521,1.6071131,0.27016324,0
3.8995845,3.6713362,2.8379834,6.11211,4.7983146,3.9264066,3.2174704,2.491465,2.0464323,3
1.9187889,3.8142514,2.400611,7.052336,6.626018,5.4286757,5.386218,1.6150873,0.272833,0
1.8495446,3.8432567,2.231418,7.039697,6.5845265,5.608311,5.3541985,1.6085107,0.2709374,0
3.992119,3.7702568,2.2552023,6.1338253,4.560445,4.0466485,2.6427956,2.8830805,2.8165205,3
2.1310995,3.8092747,2.9315786,7.1035266,6.7580457,5.0749993,5.5202403,1.6650746,0.26902413,0
1.8570784,3.9005005,2.2480934,7.0451393,6.59026,5.5855246,5.357146,1.60601,0.2714793,0
4.1609983,3.9077156,1.8216609,6.2201843,4.263394,4.217511,2.1364348,3.2480478,3.5660985,3
1.8541926,3.8351927,2.2395341,7.0372205,6.5841956,5.5430264,5.353808,1.6102068,0.2721368,0
2.395076,4.136016,3.5167508,7.1686034,6.8957214,4.609016,5.670244,1.7152338,0.26344565,0
2.147525,3.8103094,2.975838,7.1094003,6.770175,5.089917,5.5342293,1.6693704,0.26748475,0
3.885613,3.671194,4.3526626,6.2376776,5.526489,3.9124525,4.734652,2.2270637,0.9300189,3
1.8463354,3.855954,2.2253194,7.04168,6.584295,5.6548405,5.354136,1.607163,0.27030194,0
1.853454,3.8375652,2.2385106,7.0379086,6.5844927,5.557306,5.354047,1.6097898,0.27186638,0
1.8466136,3.8493633,2.227138,7.0418453,6.5846896,5.665778,5.354624,1.607228,0.27017447,0
3.9292834,3.718383,2.469675,6.106456,4.6659856,3.9693232,2.8773324,2.6977243,2.4682114,3
1.6053222,3.9796875,1.5855359,6.9325814,6.374711,4.7815404,5.190953,1.62343,0.28386638,0
2.2323778,3.8091004,3.1850061,7.132122,6.8217916,5.1119018,5.591193,1.6874123,0.26244622,0
1.8507407,3.8412168,2.2329807,7.038687,6.584061,5.5849957,5.353804,1.6091168,0.27136448,0
2.0350425,3.985926,2.664808,7.075334,6.6825976,4.8674183,5.439274,1.6346507,0.27720574,0
1.8465152,3.8526552,2.2267845,7.04208,6.5847507,5.666515,5.354611,1.607065,0.27016085,0
1.8419056,3.8691986,2.2098346,7.039152,6.579821,5.6203027,5.3504663,1.6076291,0.27087358,0
1.8460244,3.8562703,2.2243795,7.0415444,6.584041,5.653996,5.353945,1.607187,0.27030966,0
4.075785,3.8242912,2.0188093,6.1660404,4.4003954,4.129964,2.372304,3.0846028,3.2411702,3
1.926285,3.9723635,7.2406955,6.904683,5.7364435,5.180756,8.144898,4.275019,0.56515545,0
2.0368629,3.9864123,2.6698716,7.076057,6.684028,4.8679075,5.440584,1.6350145,0.27711195,0
1.8932067,3.8202422,2.3364396,7.0455365,6.6087093,5.4606166,5.3726754,1.6132975,0.2728604,0
2.098937,4.081312,2.8220942,7.0968432,6.7235026,4.7474256,5.480675,1.6486566,0.27615336,0
2.095449,4.0824857,2.8136966,7.095934,6.721206,4.746101,5.477987,1.6475348,0.27631098,0
2.0921838,4.087819,6.024442,6.950246,6.013575,4.5110607,7.308382,3.522844,0.50809926,0
2.1763573,3.932371,5.775979,6.9750857,6.1279206,5.209562,7.119973,3.3462903,0.4893449,0
6.2946463,3.5668337,4.655397,6.162463,2.1622157,4.470349,0.3883703,5.615676,6.240275,4
1.9270866,3.9724796,7.2344675,6.904933,5.737832,5.1779385,8.140426,4.2713337,0.56491286,0
1.8468872,3.8488865,2.2277188,7.0417786,6.584777,5.662983,5.3546743,1.6072896,0.2702122,0
1.9289286,3.8135545,2.4258592,7.0550528,6.63282,5.4143925,5.3915043,1.6157558,0.27285826,0
1.9217341,3.9587421,7.3198996,6.903416,5.7284656,5.229163,8.180738,4.3186893,0.5705837,0
4.21075,3.9554405,1.73431,6.239094,4.114601,4.2668133,2.0011349,3.4089277,3.845681,3
1.8513241,3.8415182,2.2346992,7.0390058,6.5845947,5.5862217,5.354179,1.6090264,0.27134126,0
1.8479193,3.8473926,2.2300284,7.0416336,6.5851793,5.6542425,5.3549204,1.6074684,0.2703313,0
3.8881478,3.668189,4.205406,6.231018,5.449865,3.914061,4.57935,2.2453835,0.99692476,3
1.8470526,3.8496776,2.2283778,7.0420523,6.5850444,5.666206,5.3548717,1.6071742,0.2701722,0
1.919044,3.8142426,2.4012465,7.0524054,6.6261888,5.4283237,5.3863506,1.6151032,0.27283347,0
1.85731,3.831865,2.246722,7.037007,6.5853367,5.522047,5.3545785,1.6106625,0.27250248,0
1.8554641,3.834337,2.242622,7.037293,6.584799,5.536686,5.354223,1.6103146,0.27224007,0
1.8539345,3.8329444,2.2378743,7.0362344,6.5832114,5.530105,5.353077,1.6106539,0.27240977,0
1.851016,3.8406885,2.2333388,7.038447,6.5839486,5.579577,5.353711,1.6092598,0.27146354,0
1.8464304,3.8561282,2.2255378,7.0417027,6.584352,5.654295,5.35417,1.6071594,0.27030933,0
1.8476282,3.8473215,2.2291949,7.0415015,6.584946,5.653876,5.354755,1.6074994,0.27033356,0
2.1125705,3.8086584,2.8816378,7.0969625,6.744405,5.0587077,5.5044694,1.6601925,0.2707597,0
