0,1,2,3,4,5,6,7,8
2,6,6,0,14,2,16,15,2
2,5,10,3,14,3,10,9,1
10,6,11,4,0,4,1,53,29
2,6,8,2,14,4,11,11,1
3,8,25,3,17,4,9,4,1
6,6,14,2,17,2,9,11,2
0,6,16,3,4,2,15,38,10
2,6,12,2,14,2,10,9,2
0,6,5,3,10,3,13,19,4
12,6,25,4,17,3,9,4,1
6,6,19,3,17,5,13,11,1
2,6,8,4,14,2,11,9,2
0,6,25,4,13,3,17,30,5
1,6,5,3,12,4,9,7,2
10,6,12,4,0,2,1,51,29
8,8,5,3,0,3,5,52,29
5,6,9,3,5,5,4,39,22
7,8,9,3,0,2,1,53,32
10,6,12,3,17,6,1,9,2
2,5,24,4,19,5,13,9,1
5,8,5,3,9,4,3,23,9
2,8,25,3,18,3,9,18,7
0,6,5,3,9,1,13,15,7
8,4,12,3,19,6,13,11,2
0,6,8,4,14,3,13,14,5
2,6,8,4,15,2,11,5,2
12,5,22,4,19,5,1,9,14
6,8,19,3,16,4,12,11,1
10,6,12,2,7,3,1,41,29
0,6,5,2,4,6,13,30,9
0,7,26,2,12,2,18,28,3
2,8,14,4,14,3,16,14,1
10,7,15,3,6,5,1,40,22
2,6,15,4,15,5,12,11,1
0,6,5,3,12,5,13,15,3
5,6,5,3,9,5,3,23,12
0,6,12,0,14,0,13,16,5
12,6,23,3,19,5,1,9,13
2,6,8,3,14,5,10,9,1
2,6,9,4,16,2,9,1,1
5,6,14,3,15,2,12,9,2
10,4,15,2,0,3,1,54,30
2,4,5,3,10,2,9,17,9
0,8,2,3,10,5,13,11,1
2,6,5,2,14,5,13,9,1
0,6,8,4,13,3,15,8,1
5,6,5,3,10,5,7,19,13
1,8,16,3,15,5,17,8,1
1,6,8,3,14,4,11,11,1
2,7,12,4,16,5,9,2,2
0,6,4,4,13,3,13,11,1
2,6,11,2,14,3,11,6,1
5,8,19,3,15,3,12,19,7
5,6,5,3,10,2,3,22,12
2,7,8,3,14,4,13,11,1
6,6,8,3,17,6,3,1,2
0,6,4,2,13,5,13,15,4
1,6,8,3,12,3,17,15,2
0,6,5,4,10,4,13,16,5
0,6,5,3,14,1,13,11,2
7,5,26,2,14,2,18,29,7
3,7,16,3,16,3,17,14,1
1,6,5,2,13,2,13,11,2
1,6,5,4,15,4,11,9,1
1,8,5,3,12,5,11,11,1
7,5,19,2,17,2,13,11,1
2,8,5,3,10,3,9,16,7
10,6,11,3,0,5,1,52,30
2,8,8,4,16,3,11,7,1
0,6,5,4,6,3,16,40,13
10,6,8,2,0,6,1,51,29
2,6,5,2,16,1,11,9,2
6,6,5,3,5,5,3,37,21
0,6,2,3,12,6,18,13,3
3,6,12,2,17,3,9,3,2
5,6,5,3,10,6,12,19,6
1,6,11,3,12,4,11,41,2
8,7,5,3,1,2,2,51,31
2,6,12,4,16,4,9,3,1
1,6,8,4,12,5,15,13,1
6,6,19,3,14,3,12,19,7
7,6,26,3,18,1,10,15,9
2,6,12,1,6,3,12,38,2
5,6,2,1,10,3,4,18,7
0,6,3,4,12,3,15,14,3
1,6,8,4,13,3,10,15,2
6,6,19,4,15,5,14,19,5
5,6,19,4,15,3,14,19,7
0,8,16,4,10,3,17,36,5
5,6,15,2,16,5,9,1,2
2,8,8,3,14,3,11,9,1
12,8,15,3,6,2,9,18,7
2,6,15,2,14,3,14,11,2
5,6,4,3,10,3,12,19,7
2,8,14,4,14,3,11,40,12
2,4,12,4,14,3,13,11,2
7,6,26,2,19,5,17,27,1
5,6,5,3,10,5,6,23,14
2,6,8,4,14,2,11,10,2
0,6,7,3,12,1,8,11,2
1,5,5,3,11,3,11,18,5
1,6,10,4,14,5,14,11,1
2,6,5,3,10,3,12,17,9
2,6,8,2,16,4,10,7,1
10,6,12,0,7,3,1,51,29
0,6,5,2,13,3,14,15,2
0,4,23,3,12,5,18,23,3
8,4,25,3,12,1,6,25,9
5,8,22,1,15,3,13,19,4
2,4,10,2,15,5,12,11,1
0,6,5,3,13,2,14,11,4
5,6,24,1,15,3,14,24,1
10,6,16,2,7,0,1,35,28
12,4,24,2,19,0,10,26,13
8,6,13,3,17,6,14,13,9
12,6,24,4,19,2,1,6,12
2,8,10,4,15,3,11,8,1
2,6,25,3,15,2,17,24,2
0,4,6,2,12,5,14,11,1
2,7,15,3,10,3,12,17,6
2,6,12,3,14,1,17,15,1
2,8,12,3,14,3,13,7,2
2,8,24,3,16,5,11,8,1
2,7,6,4,16,3,9,1,1
6,6,19,3,17,5,13,11,1
6,6,5,3,5,5,3,38,20
0,6,27,1,15,0,18,31,3
8,7,5,3,9,3,7,28,25
1,8,5,3,14,4,12,11,1
8,7,23,3,13,3,7,25,13
2,8,8,3,14,3,17,13,2
2,6,12,0,14,1,16,11,2
5,7,19,4,15,3,13,18,6
6,6,19,2,15,2,12,18,7
0,6,4,3,9,2,13,19,7
2,6,23,2,14,2,17,14,1
10,8,10,3,2,2,1,50,29
1,6,5,4,13,2,11,11,2
5,6,5,3,6,5,7,25,12
1,5,8,2,13,3,17,15,1
0,5,25,2,12,2,18,29,3
1,6,5,2,13,1,11,10,2
10,8,8,1,0,5,1,53,28
10,8,14,3,4,2,1,38,27
6,6,5,3,6,5,13,30,13
0,6,3,1,12,4,16,13,3
2,5,10,3,15,3,13,3,1
0,7,4,4,12,3,12,15,3
12,6,27,3,19,2,13,19,12
10,6,15,4,7,4,1,37,27
0,6,8,4,12,3,15,17,3
2,6,5,3,5,1,2,36,25
10,6,8,3,16,6,1,1,30
0,6,5,3,12,2,13,11,1
10,6,15,4,3,3,1,50,29
12,6,24,2,19,3,1,10,2
10,6,10,2,0,6,1,51,28
12,8,24,2,19,4,1,6,14
5,8,4,3,15,3,9,6,1
6,6,12,3,3,4,11,36,9
0,6,19,2,12,2,17,25,9
0,7,4,1,10,5,14,31,21
2,6,5,3,15,0,9,18,9
1,4,5,3,11,3,14,19,4
0,4,4,2,12,2,18,31,3
10,6,15,1,5,5,1,37,27
10,4,10,3,0,0,1,53,31
2,6,12,2,16,2,11,10,1
1,6,8,3,6,3,13,38,14
12,5,24,2,19,4,1,8,14
2,6,8,3,14,3,9,9,2
10,6,12,3,0,6,1,1,30
10,7,25,2,12,1,4,52,21
5,6,19,3,15,5,3,19,5
6,6,12,3,17,2,9,7,1
2,6,8,2,16,5,9,3,2
8,8,5,3,4,2,1,31,22
6,6,19,1,15,3,14,11,4
0,4,4,4,11,4,12,16,3
10,6,26,2,8,1,1,39,25
5,4,5,3,10,1,5,23,13
12,6,24,3,19,6,1,5,13
2,8,5,3,10,3,9,4,7
6,6,12,3,17,3,9,8,1
1,6,5,2,12,2,13,11,2
1,6,5,2,13,5,13,8,1
2,6,12,3,14,4,15,8,1
2,4,5,3,10,3,6,16,23
8,5,22,2,12,3,6,22,9
5,4,15,3,3,5,7,1,9
1,6,5,3,13,4,11,9,1
2,4,8,4,15,3,11,9,1
10,6,15,2,19,0,1,11,1
0,6,17,2,8,0,17,40,14
2,6,12,4,16,1,11,8,2
3,6,14,3,15,2,7,10,1
2,8,10,3,16,3,10,11,2
0,6,5,3,10,2,13,20,4
0,6,5,1,7,5,13,30,12
2,6,12,3,16,1,9,2,2
2,6,12,3,16,5,11,7,1
10,6,4,3,2,4,1,51,28
0,6,26,2,12,2,18,31,5
0,6,5,1,10,5,12,31,5
2,6,5,2,12,3,6,7,2
5,6,5,3,5,1,8,42,23
5,6,5,4,9,5,3,22,13
5,6,5,3,10,5,2,31,9
2,4,12,2,16,4,9,5,1
6,6,5,3,4,2,3,40,19
10,8,12,3,5,5,1,40,27
0,6,5,4,9,5,13,16,9
5,6,6,4,15,2,13,19,14
6,8,19,3,15,3,17,19,7
12,6,25,3,19,1,1,5,12
10,6,14,0,5,3,1,41,28
2,6,8,4,16,3,9,3,1
1,6,14,2,14,2,18,14,3
5,6,5,2,10,5,5,25,12
5,6,5,1,6,5,2,32,17
1,8,5,3,11,3,15,18,7
5,6,3,2,2,0,3,15,24
0,6,5,3,10,5,13,14,9
6,4,10,3,16,6,11,11,2
0,6,5,3,11,4,13,16,5
10,6,16,2,7,3,1,39,23
2,6,15,0,14,3,12,11,1
0,6,6,3,9,1,16,26,3
0,7,24,3,10,3,18,30,7
10,6,15,3,19,0,1,12,2
0,8,23,3,11,3,13,19,5
1,4,5,3,16,5,11,8,1
5,6,5,3,7,2,4,22,13
2,8,14,4,15,3,17,14,1
2,6,12,2,14,6,13,14,2
0,6,4,2,12,2,14,14,5
3,6,12,3,16,1,8,10,2
2,6,10,4,14,5,12,11,1
0,6,10,4,13,5,16,14,3
1,6,8,3,13,2,15,15,2
1,8,8,2,12,3,13,15,3
0,6,16,3,5,3,13,36,13
5,6,13,2,15,6,12,15,20
2,4,8,2,14,3,12,8,1
5,6,5,3,6,5,4,30,12
2,8,12,3,16,3,8,1,1
3,6,9,4,16,3,12,1,1
2,8,6,2,14,2,9,9,2
3,6,23,2,15,3,17,25,2
2,6,12,3,16,4,11,8,1
0,4,4,4,12,2,13,11,3
1,6,6,3,13,1,12,14,4
0,4,5,3,13,5,13,11,3
0,6,27,2,12,2,18,31,3
2,6,8,4,14,2,11,8,1
5,6,5,3,1,1,6,39,9
2,6,8,2,14,2,12,1,2
2,8,5,3,14,2,12,7,2
12,6,24,2,19,3,1,9,13
2,8,5,3,16,4,9,2,1
2,6,8,3,16,4,10,9,1
2,7,26,4,12,2,18,30,3
6,7,19,3,17,4,9,3,1
10,6,11,2,2,4,1,53,28
2,8,8,3,14,3,11,9,2
0,6,5,3,10,4,17,26,9
5,6,19,2,14,3,13,19,5
6,6,5,4,6,2,3,37,19
12,6,25,4,18,3,1,9,14
6,6,5,1,8,5,4,38,23
1,6,5,3,12,2,12,8,2
1,5,5,3,13,4,12,3,1
5,6,9,2,6,5,11,38,22
0,6,5,2,10,3,14,16,5
5,6,24,4,15,2,11,20,5
6,6,8,3,17,1,6,1,9
0,5,8,4,12,1,15,15,3
5,6,6,3,8,5,6,39,20
0,6,2,3,10,5,13,14,5
1,6,12,3,13,4,13,11,2
2,6,17,2,15,3,17,37,1
5,6,4,2,15,5,11,14,6
6,4,19,3,17,3,17,13,7
2,6,7,2,14,2,14,8,2
2,6,9,0,14,3,11,11,1
1,6,13,3,13,3,12,15,1
0,7,4,2,12,2,11,11,3
1,6,5,4,12,1,11,11,2
2,8,14,2,16,3,9,6,1
0,6,17,4,10,5,13,19,5
5,8,5,4,14,5,3,19,7
0,6,4,3,13,5,12,15,4
10,6,8,0,0,4,1,54,31
10,6,8,2,0,2,1,51,30
1,4,25,2,13,3,17,41,5
2,8,8,3,16,3,9,4,2
0,4,23,4,12,4,18,30,3
0,6,15,3,5,1,11,37,9
1,6,8,2,14,2,11,8,2
2,8,16,3,16,4,17,7,1
2,8,5,3,4,3,7,41,24
2,4,12,2,14,1,11,5,2
5,6,6,4,10,3,8,23,13
10,6,23,3,18,1,1,10,30
10,6,11,3,2,5,1,36,29
0,6,5,3,5,5,11,11,9
2,6,23,1,14,3,15,29,5
2,6,12,3,14,6,13,11,2
0,7,4,4,12,2,11,14,3
2,6,14,4,14,3,13,11,2
2,6,12,4,15,3,15,11,1
2,6,12,3,16,4,11,11,1
2,6,11,2,15,3,7,1,1
12,4,23,3,19,3,1,8,13
2,4,5,3,6,3,9,46,23
2,6,15,2,5,2,16,38,24
7,8,9,3,0,2,2,16,9
10,8,12,3,7,1,1,8,13
7,6,22,3,17,5,17,4,1
0,6,19,3,10,4,17,19,7
1,6,24,3,12,3,17,27,2
0,6,16,4,10,1,15,14,5
3,6,5,4,14,2,9,4,2
2,6,7,3,16,5,9,1,1
2,6,8,0,14,3,12,10,1
1,5,5,2,14,1,13,13,2
2,6,14,4,15,3,13,15,1
6,6,5,4,15,5,6,37,13
0,6,5,2,10,2,13,20,5
10,6,25,2,19,4,1,7,14
2,8,15,3,14,3,10,33,22
2,6,15,0,14,3,13,15,2
7,7,8,3,0,2,2,54,31
1,5,22,3,12,0,16,11,2
2,6,14,2,14,2,15,24,3
2,6,8,2,16,3,12,9,2
0,6,20,2,10,3,17,13,5
2,6,17,3,14,3,17,14,14
2,7,5,3,9,3,9,54,9
5,7,5,3,6,2,4,22,13
0,6,26,2,10,3,17,37,7
0,5,3,2,12,5,12,14,4
2,5,8,3,16,2,12,1,2
0,6,5,3,11,3,13,16,12
0,6,19,3,10,5,13,27,14
5,6,5,2,9,1,5,25,13
12,4,25,3,19,5,1,5,13
2,6,27,4,14,3,17,30,2
0,6,19,2,13,3,13,19,7
2,8,12,2,16,3,9,4,1
10,7,15,4,12,1,11,11,3
1,4,12,3,14,5,12,7,1
2,6,13,3,15,4,11,11,1
6,6,4,3,5,2,2,41,20
10,6,12,2,4,5,1,50,30
0,6,11,3,10,1,17,26,7
1,6,7,3,13,3,16,15,2
5,6,5,3,6,2,3,29,18
1,6,17,4,14,3,17,15,5
1,6,5,4,14,3,12,11,2
2,6,12,4,16,3,9,4,1
5,6,16,1,7,4,10,31,21
2,8,8,4,16,2,9,5,2
2,4,8,3,16,2,9,6,1
0,6,18,3,5,1,17,37,9
2,6,8,3,15,4,13,11,1
5,8,5,4,5,5,3,37,20
0,6,6,4,10,2,15,16,9
1,6,4,3,16,5,9,3,1
5,6,5,3,15,2,4,1,6
1,8,5,3,13,2,13,13,7
2,8,12,4,15,4,13,6,1
10,8,10,3,3,5,1,50,28
2,6,8,4,15,5,15,14,1
2,6,7,2,15,3,14,8,1
2,7,7,3,14,3,9,5,2
1,4,12,3,17,5,13,11,1
5,6,5,3,4,3,4,39,23
0,6,15,2,12,2,17,15,1
10,5,8,3,9,3,4,25,23
0,6,14,2,13,2,15,14,3
2,6,9,4,14,5,11,11,1
0,6,19,3,10,2,17,19,5
0,6,3,2,10,3,14,14,5
1,5,5,2,14,3,11,12,2
0,6,5,1,10,1,13,30,4
6,6,4,3,9,1,6,34,13
2,8,2,1,14,3,7,6,1
6,4,21,3,14,3,13,19,7
0,6,8,4,13,5,15,15,4
6,6,16,3,6,4,17,41,25
2,6,8,4,16,3,11,8,1
10,6,12,0,14,3,1,10,2
0,6,5,4,13,1,13,14,2
10,6,12,3,0,5,1,52,31
2,6,5,3,6,3,9,37,6
5,6,5,2,15,3,13,19,7
2,7,12,3,14,2,17,16,1
2,6,8,2,16,3,11,8,2
2,6,12,4,15,5,13,11,1
10,6,8,0,4,1,7,45,21
2,8,8,3,0,2,2,53,30
1,6,4,3,12,5,11,9,1
6,6,19,3,14,5,11,11,1
10,5,8,3,2,5,1,52,22
10,6,12,3,3,5,1,40,29
2,6,12,0,15,0,15,8,1
6,6,19,4,15,5,13,19,5
2,6,14,3,14,0,13,10,2
2,6,12,2,14,4,17,15,1
2,4,12,2,15,5,12,11,1
10,8,8,3,17,5,1,48,1
2,6,12,2,14,1,13,11,2
0,6,19,3,9,1,17,31,5
2,6,19,4,17,5,13,23,1
12,8,25,2,19,3,1,8,13
5,6,5,3,9,2,14,26,13
2,6,14,2,16,4,10,11,2
5,6,15,3,5,5,6,38,12
0,6,28,4,10,5,18,31,5
6,6,8,2,16,2,11,10,1
2,6,6,2,16,4,9,6,1
10,6,15,3,6,0,1,51,28
6,6,19,3,16,1,11,11,2
12,6,26,4,18,1,9,7,9
6,6,8,3,17,5,9,1,1
0,6,5,4,12,1,4,11,3
2,6,6,2,14,3,9,10,2
10,8,10,3,2,1,7,48,29
0,6,2,3,12,5,12,11,5
10,6,14,2,19,4,1,5,1
8,7,4,3,9,3,2,20,13
0,6,12,2,12,4,17,26,5
2,8,6,3,14,3,11,11,2
12,4,23,3,19,3,1,6,15
1,6,8,3,14,4,14,11,1
2,6,7,3,14,2,12,11,2
6,6,23,4,15,3,12,19,5
6,6,9,3,5,5,3,39,19
2,4,8,3,14,2,12,1,2
0,6,22,2,12,0,18,14,3
2,6,16,4,14,3,17,14,1
2,5,11,2,14,0,10,7,2
6,6,19,2,14,2,17,31,2
6,6,19,4,15,2,13,19,2
6,6,19,3,16,3,11,19,5
2,6,10,3,14,6,11,8,1
2,6,12,2,14,3,11,11,2
2,6,16,3,16,3,9,1,2
10,6,14,3,7,3,1,38,28
2,6,8,3,16,5,9,1,1
10,6,12,2,0,6,1,54,31
0,7,16,4,10,3,17,19,8
2,8,8,3,15,5,9,8,1
3,6,19,3,17,1,11,19,2
5,8,5,3,10,2,4,23,4
2,6,12,3,15,5,13,11,1
0,5,10,2,12,2,18,30,3
6,6,8,3,0,5,5,48,29
0,6,5,4,10,1,13,15,5
2,6,12,2,15,5,13,11,1
0,6,4,2,10,3,13,19,13
2,6,12,4,16,4,9,4,1
2,6,14,3,15,5,17,14,1
3,6,19,2,16,1,10,11,2
5,6,5,4,6,3,7,25,14
2,7,5,3,15,1,9,16,2
3,4,8,4,16,3,12,1,2
2,6,12,2,16,0,9,5,1
3,6,19,2,15,1,17,19,2
2,8,10,3,14,4,12,11,1
3,6,12,3,17,6,1,8,2
2,8,8,2,14,3,15,14,2
12,6,12,2,19,5,1,10,15
10,6,11,1,3,0,1,53,27
1,8,2,3,12,4,13,11,1
0,6,27,1,12,1,18,30,3
6,6,19,3,17,2,17,11,2
0,6,2,2,12,3,17,14,3
5,4,5,2,9,3,2,26,24
5,6,17,2,0,2,3,38,9
12,7,24,2,12,1,6,19,13
1,8,5,3,13,5,11,8,1
10,8,5,3,12,5,2,27,25
2,5,24,2,14,3,17,25,1
0,6,5,3,10,5,12,19,6
0,6,5,3,10,5,13,14,4
2,6,12,3,14,4,12,11,1
10,7,12,3,0,3,1,52,31
10,6,12,3,0,4,1,52,32
0,6,5,3,10,3,13,15,5
5,6,5,3,7,4,4,38,20
6,8,5,3,7,2,3,37,20
5,6,19,3,15,1,13,19,5
5,8,4,3,9,4,3,29,22
1,6,11,3,10,4,11,10,14
0,6,19,3,12,2,17,31,3
10,6,15,4,4,6,1,39,27
0,6,8,2,14,6,12,13,2
2,4,12,2,17,3,9,5,2
0,7,23,4,12,2,18,29,3
10,8,9,2,0,2,1,51,32
1,6,16,3,13,3,17,24,2
2,6,9,4,16,0,11,11,2
2,6,8,3,16,5,11,7,1
10,5,25,2,12,3,2,24,22
0,6,3,1,11,5,12,14,5
5,6,19,2,10,5,12,14,6
10,6,4,4,3,6,1,51,28
8,6,19,2,17,1,17,14,2
7,8,8,3,0,2,1,54,30
0,6,6,2,13,3,12,8,2
0,6,19,2,10,3,17,14,4
0,6,4,4,11,4,12,19,3
0,6,4,4,13,5,13,10,1
8,6,15,3,17,5,11,11,1
2,6,12,3,16,2,14,9,2
5,6,7,3,4,4,7,46,29
12,8,25,2,19,3,1,9,14
1,6,5,3,12,2,13,11,2
5,6,5,4,6,5,2,30,21
2,6,14,2,15,3,11,8,2
10,6,16,2,3,2,1,41,29
0,6,27,3,9,5,18,31,3
5,6,19,4,15,2,13,19,7
3,6,25,3,15,1,17,25,1
3,6,12,4,16,4,11,5,1
6,6,12,3,17,6,13,7,1
5,6,5,2,10,4,13,19,6
10,8,15,2,6,3,1,38,29
1,4,5,3,13,5,13,11,1
9,6,18,3,5,2,1,39,29
12,6,22,2,19,2,1,10,15
10,6,8,0,4,0,1,51,28
2,6,8,3,14,2,11,8,1
12,8,26,3,19,2,1,5,14
0,4,4,4,11,4,11,11,3
0,5,26,2,12,2,18,28,3
1,6,10,3,13,4,12,11,1
2,6,23,3,12,4,17,24,1
7,6,6,3,3,2,3,54,10
2,6,12,4,14,1,14,11,2
5,6,5,3,4,1,4,32,21
1,7,5,2,13,3,11,11,1
10,8,8,3,16,5,1,1,1
1,8,6,4,13,4,11,11,1
6,8,5,1,7,3,3,30,20
2,6,12,3,16,3,9,3,1
1,5,12,3,14,6,12,6,2
2,6,10,2,14,3,13,14,2
0,6,19,4,12,3,14,16,5
5,6,19,3,15,2,13,19,7
0,6,5,3,7,3,14,36,14
2,6,7,3,14,2,15,14,1
5,6,5,2,5,1,6,43,19
2,6,19,3,15,5,17,19,5
2,6,8,4,16,2,9,1,1
1,6,12,4,14,3,17,17,2
3,8,10,3,17,5,9,2,1
5,4,8,3,0,6,4,46,29
2,6,10,3,14,6,13,11,2
5,6,5,4,5,5,4,41,17
5,6,8,3,2,6,4,50,28
5,4,8,3,3,3,8,54,23
0,6,5,3,11,3,13,15,5
0,6,26,2,12,2,18,30,3
10,8,11,3,2,5,1,53,29
8,7,21,1,14,5,17,15,5
0,6,5,1,11,3,18,31,5
2,6,14,2,15,4,12,11,1
0,6,5,3,10,5,13,19,4
2,6,6,4,14,2,12,7,1
12,6,26,4,19,2,1,10,13
2,7,23,2,14,3,15,16,2
10,8,12,2,5,3,1,38,28
2,8,8,4,14,4,10,14,1
6,6,9,4,5,2,4,33,22
5,6,5,3,10,5,3,19,7
10,8,11,3,0,0,1,52,30
2,6,4,2,17,5,9,1,1
2,6,8,3,16,2,9,2,1
10,6,10,4,0,3,1,49,31
2,5,10,2,14,0,13,11,2
0,6,5,4,12,5,15,16,1
0,8,17,3,13,3,13,14,2
10,6,12,2,0,2,1,51,31
5,6,4,3,4,6,2,30,18
5,6,8,3,10,2,7,22,9
2,6,5,3,14,4,11,9,1
2,6,12,3,16,2,10,8,2
1,8,5,3,13,5,12,11,1
5,6,5,4,5,2,7,27,30
12,6,20,3,15,3,1,8,11
12,8,24,2,19,5,1,3,12
3,4,9,3,17,4,8,1,1
10,6,11,2,5,3,1,40,28
1,8,10,3,6,1,14,36,2
0,6,23,4,12,3,18,30,5
2,6,6,4,14,5,12,11,1
0,6,17,3,11,3,17,36,4
0,6,15,4,10,5,17,30,4
0,6,5,2,11,0,13,29,5
5,6,5,1,6,3,2,30,19
12,6,21,2,19,5,1,9,12
10,6,14,0,5,3,1,41,29
2,6,15,4,14,5,15,12,2
0,6,5,2,10,5,14,24,7
5,6,5,4,6,5,4,31,20
2,6,5,3,5,3,13,41,7
10,6,14,2,3,0,1,53,29
6,6,19,2,15,2,12,15,3
1,8,5,3,13,5,12,15,2
5,6,19,4,15,5,13,19,7
0,6,5,2,5,2,13,38,14
0,7,27,3,8,3,17,31,7
2,4,23,4,15,3,15,11,1
10,6,12,3,6,3,1,40,29
0,6,8,4,9,3,17,42,9
10,6,12,3,17,6,13,11,2
2,6,12,2,15,1,14,11,1
0,6,4,4,10,5,13,11,4
2,6,13,3,16,1,10,7,2
2,6,12,3,16,1,9,4,2
3,4,19,2,15,3,17,19,1
7,5,19,4,19,3,17,15,1
5,6,5,1,4,5,4,32,20
0,4,23,4,19,3,17,24,3
2,6,8,3,16,3,9,3,1
6,4,24,1,15,2,9,11,5
5,6,9,3,9,2,5,37,22
2,6,12,3,15,5,13,11,1
10,6,15,4,4,0,1,44,28
2,6,12,3,16,3,9,4,2
0,6,27,2,12,1,18,30,3
2,4,12,2,16,1,9,3,1
5,6,4,3,12,5,8,11,1
0,6,4,2,10,2,12,8,6
3,6,16,3,17,5,10,8,1
5,6,6,4,9,1,7,24,7
10,8,11,2,6,3,1,38,28
0,6,5,3,10,5,13,15,4
5,6,5,3,10,2,3,23,15
2,6,9,2,14,4,11,10,1
6,6,19,4,15,2,13,19,5
5,6,5,4,7,2,3,38,18
0,6,5,4,10,3,14,25,7
5,6,5,3,9,2,3,23,13
5,6,19,4,17,1,9,5,2
10,6,12,4,5,2,1,40,29
2,6,7,2,16,3,9,4,1
1,6,8,3,13,2,12,14,2
2,6,19,2,14,2,17,25,2
1,8,25,3,12,3,17,24,1
2,6,12,4,12,3,12,9,2
0,6,3,3,13,5,12,15,5
2,7,16,3,5,3,11,34,7
2,6,19,2,14,1,17,14,2
10,6,12,4,6,5,1,37,29
5,6,5,3,17,2,3,6,9
0,6,27,3,10,2,17,31,3
6,6,12,4,15,2,12,11,2
0,6,24,3,12,1,18,30,3
12,7,23,2,12,0,6,19,14
0,6,5,2,10,2,13,16,5
5,6,7,2,4,2,6,38,21
1,6,7,3,13,6,12,11,1
6,6,19,4,17,2,9,2,2
0,6,16,2,9,3,17,36,5
5,6,19,3,9,2,3,14,7
1,8,8,4,13,3,13,15,2
1,8,13,3,14,3,17,13,2
0,6,19,1,10,2,13,18,4
0,6,26,4,12,3,14,31,5
2,4,7,4,15,3,9,4,1
10,6,15,0,7,6,13,39,20
0,6,4,4,12,3,13,13,3
2,6,12,0,15,3,13,11,1
1,6,12,4,12,3,13,11,2
2,7,14,3,14,3,16,11,7
5,6,5,1,4,5,3,32,20
5,6,5,3,2,2,5,39,21
2,7,14,3,14,2,9,3,2
10,8,8,4,0,3,1,53,31
0,6,19,3,12,5,14,11,1
0,6,5,2,10,0,13,32,9
0,6,8,3,12,5,17,15,1
2,7,8,3,11,3,7,17,7
6,6,19,2,10,4,13,19,5
10,6,27,2,12,3,5,28,25
0,6,19,3,12,1,17,16,2
2,6,14,4,16,3,10,1,1
10,7,8,3,0,6,1,50,29
2,5,12,4,14,4,14,14,1
10,8,8,2,0,2,1,53,32
10,4,16,2,5,2,1,39,28
2,6,14,3,14,5,17,11,1
3,5,16,3,16,3,11,8,1
0,6,4,4,11,2,12,19,5
12,4,24,2,19,3,1,5,14
5,6,5,2,5,6,4,32,26
5,5,23,4,14,2,11,19,8
1,4,5,3,13,4,11,11,1
2,7,8,3,16,2,9,5,1
0,5,26,2,12,2,18,29,3
6,6,19,3,17,5,9,1,1
0,6,5,3,12,5,11,11,1
12,6,24,2,19,1,1,9,13
5,6,4,3,3,1,4,45,22
0,6,5,3,10,5,13,19,6
5,7,6,3,10,2,3,23,13
2,6,13,0,15,3,9,10,2
12,6,23,2,19,4,1,10,12
0,6,16,4,15,1,17,26,5
2,4,14,2,17,3,17,4,1
0,4,5,3,10,0,12,14,7
2,6,14,2,16,5,11,7,1
0,7,4,4,12,3,11,11,2
10,6,15,2,2,0,1,43,29
0,6,26,4,10,3,17,30,5
5,6,19,3,14,1,14,16,2
6,6,16,4,7,2,12,41,7
12,6,22,3,19,2,1,5,13
0,6,11,3,10,5,17,31,5
2,6,5,3,16,5,9,5,1
2,8,8,3,16,5,12,9,1
0,4,2,3,12,3,13,14,3
2,4,15,2,14,3,11,9,1
0,6,11,2,12,3,18,13,3
0,6,3,3,13,2,18,15,3
5,6,5,3,10,3,12,19,7
0,6,5,2,5,2,12,39,22
10,6,25,2,3,0,11,42,9
2,6,4,2,16,4,9,2,1
0,6,5,2,12,2,12,16,3
2,6,15,3,16,4,10,9,1
10,7,23,2,12,3,5,27,21
2,6,16,4,15,3,17,14,1
5,6,5,0,6,3,8,41,21
2,6,16,4,6,3,17,37,1
1,6,5,4,13,4,13,8,1
2,6,8,0,15,3,11,37,19
5,6,6,4,4,1,6,40,19
2,5,19,3,14,1,17,15,2
10,8,5,3,6,3,9,38,24
2,6,12,0,14,0,13,11,1
3,6,8,2,16,4,9,5,1
3,6,9,3,17,5,9,1,1
10,6,17,3,6,3,10,35,18
0,6,5,2,12,2,12,17,9
0,8,8,1,14,3,17,19,2
0,6,5,2,13,4,14,31,4
2,4,8,2,16,2,7,1,2
0,4,5,3,12,5,15,16,1
1,6,5,4,13,4,12,11,1
5,8,8,1,0,5,3,50,23
0,6,5,2,10,5,13,15,13
2,7,7,4,15,3,11,9,1
2,8,19,3,15,5,17,19,1
10,6,15,2,6,3,1,35,28
2,6,8,3,14,2,15,15,2
3,6,12,4,17,5,9,1,1
1,6,15,3,7,2,17,37,2
0,6,16,3,7,4,17,30,12
1,8,7,3,13,6,12,11,1
10,6,9,3,0,0,1,54,31
2,6,8,3,15,4,11,11,1
6,7,19,3,15,1,13,19,7
5,6,5,3,7,5,3,28,21
2,4,7,3,14,3,14,11,1
2,5,14,3,16,2,7,7,2
0,6,13,2,14,5,15,14,5
2,6,11,3,16,2,9,3,2
5,6,5,3,9,1,12,18,13
7,4,8,3,0,2,4,54,9
2,8,8,3,15,4,9,7,1
1,8,2,4,14,4,10,11,1
